id,key,name,website,is_recruitment,confidence,reasons
27380,clickup,Clickup,https://jobs.ashbyhq.com/clickup,False,0.99,"Clickup is a SaaS company offering project management software | The URL is a careers page, not a recruitment service | No evidence of staffing or placement services"
27387,vertical-aerospace,Vertical Aerospace,https://jobs.ashbyhq.com/vertical-aerospace,False,0.98,"Website is a company career page for own vacancies, not a recruitment service | Primary business is aerospace manufacturing, not candidate placement | No indication of third-party staffing or agency services"
27515,humaans,Humaans,https://jobs.ashbyhq.com/humaans,False,0.7,"Website is a company careers page, not a recruitment service | No indication of candidate placement for fee | Name does not suggest recruitment/staffing"
28033,dolarapp,Dolarapp,https://jobs.ashbyhq.com/dolarapp,False,0.95,Jobs page hosted on AshbyHQ ATS suggests in-house hiring | Company likely a fintech not a recruitment agency | No indication of candidate placement services
28099,dex,Dex,https://jobs.ashbyhq.com/dex,False,0.95,URL is a company career page hosted on an ATS (Ashby) | No indication of providing recruitment or staffing services to other employers | Likely posting its own job openings for in-house hiring
28235,duckduckgo,Duckduckgo,https://jobs.ashbyhq.com/duckduckgo,False,0.95,"DuckDuckGo is a search engine company, not a recruitment or staffing firm | Website is a careers page for in-house hiring, not a candidate placement service | No indication of recruitment/staffing as primary business"
28243,unlikelyai,Unlikelyai,https://jobs.ashbyhq.com/unlikelyai,False,0.95,"The website is a careers page for Unlikelyai, indicating they are hiring for their own organization, not placing candidates elsewhere. | No description provided, and the URL pattern matches companies using an ATS for internal hiring. | Using an ATS (Ashby) is typical for in-house talent acquisition, not a recruitment agency."
28336,improbable,Improbable,https://jobs.ashbyhq.com/improbable,False,0.98,"Improbable is known as a technology company, not a staffing agency | The provided website is a careers page hosted on an ATS (Ashby), indicating internal hiring | No indication of providing candidate placement services to other employers"
28447,hyperscience,Hyperscience,https://jobs.ashbyhq.com/hyperscience,False,0.95,"Hyperscience is an AI document processing company, not a recruitment agency. | The provided website is a career page for their own hiring. | No evidence of staffing or candidate placement services."
28535,lawhive,Lawhive,https://jobs.ashbyhq.com/lawhive,False,0.95,"The provided link is a company's own careers page hosted on an ATS, indicating they are hiring for internal roles, not providing staffing services. | No description suggests recruitment or staffing activities; typical recruitment agencies prominently advertise their services. | Domain structure (ashbyhq.com) shows it's a company using an applicant tracking system, common for in-house hiring."
28536,ontic,Ontic,https://jobs.ashbyhq.com/ontic,False,0.95,"The website is a career page hosted on an ATS platform (Ashby), indicating they are hiring for their own organization, not providing recruitment services. | No evidence of primary business being recruitment, staffing, or candidate placement for fees. | Ontic is not recognized as a recruitment agency or staffing firm."
31624,linearity,Linearity,https://apply.workable.com/linearity,False,0.9,"Company uses Workable for in-house hiring, not a recruitment agency | No indication of recruitment/staffing services | Name 'Linearity' suggests a product or service company"
31720,appvia,Appvia,https://apply.workable.com/appvia,False,0.9,"No description provided, but the URL is a standard Workable careers page for a company hiring for its own positions, not a recruitment agency. | Appvia does not appear to be a staffing or recruitment firm based on available information. | The lack of description and context suggests it is not a recruitment business."
31778,equus-software,Equus Software,https://apply.workable.com/equus-software,False,0.95,"Company name suggests it is a software company, not a recruitment agency | The provided website is a Workable job board, likely used for their own hiring needs | No information indicating primary business of candidate placement"
31900,clarion-events,Clarion Events,https://apply.workable.com/clarion-events,False,0.95,"Company name suggests events industry, not recruitment | Using Workable ATS does not indicate recruitment services as primary business | No evidence of candidate placement or staffing services"
32192,dext,Dext,https://apply.workable.com/dext,False,0.95,"The URL uses a Workable subdomain typical for an employer's own job board, not a staffing firm. | Dext is known as a software company specializing in accounting automation, not recruitment. | No description or evidence suggests involvement in candidate placement for fees."
32341,indeed-flex,Indeed Flex,https://apply.workable.com/indeed-flex,True,0.95,Flexible staffing platform that places workers into temporary shifts at client companies | Acts as an intermediary between candidates and employers | Primary business model is candidate placement for fees
32458,truelayer,Truelayer,https://apply.workable.com/truelayer,False,0.95,"Company is a fintech, not a staffing firm | URL is a subdomain on Workable for their own hiring | No description indicating recruitment services"
32955,universum,Universum,https://apply.workable.com/universum,False,0.95,"Universum is primarily an employer branding research and consulting firm, not a recruitment agency | The website is a Workable careers page for internal hiring, not a candidate placement service | No evidence of staffing, headhunting, or contract workforce services"
33092,hero-software,Hero Software,https://apply.workable.com/hero-software,False,0.9,"Company name 'Hero Software' suggests a software product company, not a recruitment agency | The URL is a Workable.com subdomain, commonly used by companies for their own career pages, indicating in-house hiring | No description available, but typical pattern points to a tech employer, not a staffing firm"
33342,skycell-ag,Skycell Ag,https://apply.workable.com/skycell-ag,False,0.8,"The website is a job application portal on Workable, suggesting the company is hiring for its own roles, not providing recruitment services. | No description available indicating recruitment/staffing as a primary business. | Company name does not suggest recruitment agency."
33497,conflux,Conflux,https://apply.workable.com/conflux,False,0.9,"The URL is a careers page hosted on an ATS platform, indicating the company is hiring for itself, not placing candidates at other employers. | No description provided, and the name 'Conflux' does not suggest recruitment/staffing services. | Typical recruitment agencies use their own domains or specialized platforms, not generic ATS subdomains for client-facing operations."
33557,mlabs,Mlabs,https://apply.workable.com/mlabs,False,0.8,"Website is a Workable career page, suggesting internal hiring rather than a recruitment service | No description available, but typical recruitment agencies have clear service descriptions | Company name does not imply staffing/recruitment"
34234,almanax,Almanax,http://almanax.ai,False,1.0,"Company is an AI cybersecurity firm specializing in Web3 vulnerability detection | No mention of candidate placement, staffing, or recruitment services | Primary business is product-based, not service-based staffing"
34236,anza,Anza,http://anza.xyz,False,0.99,"The company is a software development firm, not a staffing agency. | No indication of candidate placement or recruitment services. | Primary business is building protocols, not B2B recruitment."
34237,apricot-finance,Apricot Finance,http://apricot.one,False,1.0,"The description indicates a decentralized finance (DeFi) platform on Solana, focused on lending and borrowing. | There is no mention of recruitment, staffing, or candidate placement services. | Website URL and name suggest a financial service, not a recruitment agency."
34238,arweave,Arweave,http://arweave.org,False,1.0,"Company is a web hosting and storage platform | No mention of recruitment, staffing, or candidate placement | Business model revolves around decentralized data storage, not hiring"
34242,audius,Audius,http://audius.co,False,0.99,"Company's mission is decentralized music streaming, not recruitment | No mention of candidate placement, staffing, or hiring services | Operating in music industry, not HR or talent acquisition"
34243,aurory,Aurory,http://aurory.io,False,0.99,"Company mission is focused on gaming, not recruitment. | No mention of staffing, candidate placement, or recruiting services. | Website likely promotes a gaming product or platform."
34245,bitrobot-foundation,BitRobot Foundation,http://bitrobot.ai,False,1.0,"Company is a platform for open robotics R&D and collaboration, not candidate placement | No indication of recruitment, staffing, or headhunting services | Primary business is coordinating research missions, not placing candidates into roles"
34246,blackwing,Blackwing,http://blackwing.fi,False,1.0,"The company is a fintech product company building a margin trading platform. | The description focuses on a financial product, not recruitment or staffing services. | No indication of any candidate placement or staffing activities."
34252,campfire-investments,Campfire Investments,http://campfire.money,False,1.0,"The company description states it is a renewable energy investments platform, not a recruitment/staffing firm. | It offers investment products, crowdfunding, and a DEX, none of which involve candidate placement. | The name 'Campfire Investments' indicates an investment focus, not staffing."
34255,chillchat-games,Chillchat Games,http://chillchat.com,False,1.0,"Company is a game development studio, not a recruitment firm | Description focuses on creating games, not placing candidates | No mention of staffing or candidate placement services"
34256,chomp,CHOMP,http://chomp.games,False,0.99,"Company describes itself as a social media and prediction market platform, not a recruitment or staffing business. | No mention of candidate placement, staffing services, or recruitment fees. | Core product is content creation and verification, unrelated to hiring or talent management."
34260,coinflow-labs,Coinflow Labs,http://coinflow.cash,False,0.99,Primary business is payment processing and infrastructure. | No mention of candidate placement or recruitment services. | Focus is on financial transactions for Web3 companies.
34263,cube-group-inc,"Cube Group, Inc.",http://cube.exchange,False,0.95,"Description indicates Web3 technology innovation, not staffing | Website name suggests an exchange, not recruitment | No mention of candidate placement or staffing services"
34264,dain,Dain,http://dain.org,False,0.99,"Company describes itself as 'The Autonomous Internet,' indicating a focus on internet infrastructure rather than recruitment. | No mention of staffing, placement, or candidate sourcing services. | Website name and description do not align with recruitment agency activities."
34265,darklake-labs,Darklake Labs,http://darklakelabs.com,False,1.0,"Company is described as a software company, not a recruitment agency. | Primary business is technical development of a protocol, not candidate placement. | No mention of staffing, recruiting, or headhunting services."
34266,deriverse,Deriverse,http://deriverse.io,False,0.99,"Company description indicates a blockchain/crypto project on Solana, not recruitment | No mention of recruitment, staffing, or candidate placement services | Website likely for a crypto/web3 project rather than a staffing agency"
34267,dialect,Dialect,http://dialect.to,False,1.0,"Company provides a notification/alert stack for Solana blockchain, not recruitment services | No mention of candidate placement, staffing, or hiring services | Product is technology infrastructure, not a staffing or recruitment platform"
34273,equitize,Equitize,http://goequitize.com,False,0.99,"Company operates in tokenized capital markets and liquidity networks | No recruitment or staffing services described | Core products are Network, One, Zodiac for financial markets"
34275,everstake,Everstake,http://everstake.one,False,1.0,"Company describes itself as a staking infrastructure platform, not a recruitment or staffing firm. | No mention of candidate placement, headhunting, or talent services. | Core offering is secure staking solutions across blockchain networks."
34276,exo-tech,Exo Tech,http://exotechnologies.xyz,False,0.95,"Description indicates a technical consultancy helping ship digital experiences, not a staffing firm | No mention of recruitment, staffing, or candidate placement services | Primary business appears to be product/experience development, not B2B recruitment"
34306,jito-foundation,Jito Foundation,https://www.jito.wtf/,False,1.0,"Organization is a blockchain foundation focused on MEV on Solana, not recruitment | No indication of candidate placement or staffing services | Core business is protocol development, not talent acquisition for external employers"
34309,kamino-finance,Kamino Finance,http://kamino.finance,False,1.0,"DeFi platform providing lending, liquidity, and leverage services | No recruitment or staffing services offered | Company is in the decentralized finance sector, not HR or staffing"
34313,loopscale,Loopscale,http://loopscale.com,False,1.0,"Company provides credit infrastructure, not recruitment services | No mention of candidate placement or staffing | Primary business is fintech/credit solutions"
34314,luminous-labs-light-protocol,Luminous Labs (Light Protocol),http://lightprotocol.com,False,0.99,"The name and description suggest a technology/protocol company, not a recruitment agency. | No recruitment, staffing, or talent-related keywords present. | Website domain and linked site indicate a likely product/tech focus."
34319,mirror-world,Mirror World,https://www.sonicsvm.org/,False,1.0,"Company is a gaming ecosystem developer platform, not a recruitment agency | Description focuses on game development support, not candidate placement | No mention of staffing, recruitment, or candidate placement services"
34320,monkedao,MonkeDAO,http://monkedao.io,False,0.98,"Company is a decentralized autonomous organization (DAO), not a recruitment or staffing firm | Mission focuses on community-led innovation and ecosystem building on Solana | No mention of candidate placement or staffing services"
34322,nightly,Nightly,https://nightly.app,False,0.99,"Description indicates a metaverse product, not candidate placement | Website .app domain typical for software applications, not recruitment agencies | Company name 'Nightly' does not suggest staffing or recruitment services"
34323,nosana,Nosana,http://nosana.io,False,0.99,"Company focuses on providing GPU computing power for AI workloads | Description mentions monetizing idle hardware, not candidate placement | Operates as a decentralized compute network, not a recruitment or staffing firm"
34324,nous-research,Nous Research,http://nousresearch.com,False,0.99,"Company is an AI research group, not a staffing/recruitment agency. | Description mentions LLM architecture and AI orchestration, not candidate placement. | No indication of recruitment services or fees for placing candidates."
34330,phase-labs,Phase Labs,http://phaselabs.io,False,0.95,"Company name 'Phase Labs' suggests a product/tech company, not a recruitment agency. | Website description is a placeholder unrelated to staffing services. | No evidence of candidate placement as a primary business."
34331,tapestry,Tapestry, https://www.usetapestry.dev/,False,0.98,"The company is a social platform for creators, not a recruitment or staffing firm. | No mention of candidate placement, staffing, or related services. | The description focuses on creativity, minting work, and community building."
34332,pyra,Pyra,http://pyra.fi,False,1.0,"Pyra is a decentralized finance (DeFi) platform focused on banking and investment strategies, not recruitment or staffing. | The description revolves around financial services, tax optimization, and crypto, with no mention of candidate placement or hiring. | The website pyra.fi likely promotes a fintech product, not a staffing or recruitment business."
34333,pyth-network,Pyth Network,http://pyth.network,False,0.99,Pyth Network is a blockchain oracle provider for financial data | No mention of recruitment or staffing services | Primary business is decentralized data solutions
34335,raad-labs,Raad Labs,http://raad.com,False,1.0,"The company deploys meteorological sensor networks, not recruitment services. | Their customers are governments, energy traders, etc., not employers seeking candidates. | No mention of candidate placement or staffing."
34336,refi-hub,Refi Hub,http://refihub.io,False,0.98,"The company describes itself as making products and services for climate action, not recruitment or staffing. | No mention of candidate placement, staffing, or headhunting services. | Focus is on technology, community, and sustainability, not HR or talent acquisition."
34337,render-foundation,Render Foundation,http://renderfoundation.com,False,0.99,Not-for-profit focused on protocol maintenance | No mention of recruitment services | Description indicates community and protocol focus
34340,sendai,SendAI,http://sendai.fun,False,0.99,"The company is described as a tooling layer for AI agents on Solana, which is a technology product. | There is no mention of recruitment, staffing, candidate placement, or any HR-related services. | It does not operate as an agency, headhunter, RPO, or talent marketplace."
34341,sevenlabs,SevenLabs,http://sevenlabs.org,False,0.99,"Company is a development firm focused on coding and teaching | No mention of recruiting, staffing, or placing candidates | Primary business is not candidate placement"
34342,skytrade,SkyTrade,http://sky.trade,False,0.99,"Company is an air rights marketplace, not a staffing or recruitment firm. | Description focuses on buying, selling, and renting airspace, not candidate placement. | No mention of recruitment, staffing, or hiring services."
34343,sns,SNS,http://sns.id,False,1.0,"SNS is a Web3 identity infrastructure provider on Solana, not a recruitment or staffing agency. | The company's core product is blockchain-based domain names for on-chain identity, not candidate placement. | No evidence of recruitment services, candidate sourcing, or staffing operations in its description."
34344,sanctum,Sanctum,http://socean.fi,False,0.99,"Company focuses on blockchain technology and liquid staking tokens (LST), not recruitment. | No indication of candidate placement, staffing, or executive search services. | Website and description align with DeFi/Web3 project, unrelated to HR or recruitment."
34345,solana-id,Solana ID,http://solana.id,False,0.99,"Company provides blockchain-based identity and reputation scoring, not candidate placement | No indication of recruitment, staffing, or headhunting services | Focuses on wallet accounts and app interactions, not hiring"
34346,solana-labs,Solana Labs,http://solanalabs.com,False,1.0,"Solana Labs is a blockchain technology company, not a staffing firm | Its primary business is building products and tools for the Solana blockchain | No indication of candidate placement or recruitment services"
34347,solayer-labs,Solayer Labs,https://solayer.org,False,0.99,"Core business is decentralized cloud platform on Solana, not recruitment | No mention of staffing, placing candidates, or recruitment services | Focus on blockchain infrastructure, not HR or talent acquisition"
34348,save-formerly-solend,Save (formerly Solend),https://save.finance/,False,1.0,The company is a DeFi lending/borrowing platform | No indication of recruitment or staffing services | Description focuses on crypto asset management
34350,soon,SOON,http://soo.network,False,1.0,"The company describes itself as a rollup stack for L1 blockchains, not a recruitment agency. | No mention of placing candidates, staffing, or headhunting services. | The description focuses on technical infrastructure (decoupled SVM) rather than HR services."
34351,sphere,Sphere,http://spherepay.co,False,1.0,Company is a payment technology provider | No recruitment or staffing services mentioned
34353,star,Star,http://star.fun,False,1.0,"Company facilitates startup fundraising, not candidate placement. | No indication of recruitment or staffing services. | Primary business is livestreamed fundraising on Solana."
34354,star-atlas,Star Atlas,http://staratlas.com,False,0.99,Company is a game/metaverse developer | No mention of candidate placement or staffing services | Focus on interactive entertainment
34355,step-finance,Step Finance,http://step.finance,False,1.0,"The company is a decentralized finance (DeFi) protocol on Solana, not a recruitment or staffing firm. | Its products include portfolio dashboards, data APIs, and a media publication, with no mention of candidate placement or staffing services. | The description focuses on finance, data analytics, and user engagement, not on placing candidates into roles at other employers."
34356,streamflow,StreamFlow,http://streamflow.finance,False,1.0,"Platform focuses on token distribution and payroll management, not candidate placement | No mention of recruitment, staffing, or hiring services | Operates in crypto/finance infrastructure, not HR"
34358,synesis-one,Synesis One,http://synesis.one,False,0.99,"Platform for crowdsourcing data labeling tasks, not candidate placement | Operates like Mechanical Turk for AI data, not a staffing agency | No evidence of recruiting or placing individuals into roles at other employers"
34359,temporal,Temporal,http://temporal.xyz,False,1.0,"Company describes itself as a crypto-native research & development firm, not a recruitment or staffing agency. | Services involve working with teams on technical, mechanism, and strategic problems, not candidate placement."
34362,vybe-network,Vybe Network,http://vybenetwork.com,False,1.0,Company provides blockchain data indexing and analytics tooling | No mention of candidate placement or recruitment services | Primary business is technology infrastructure
34368,written,Written,https://written.app,False,1.0,"Company is a Web3 digital publishing platform, not a recruitment/staffing firm. | Description focuses on blockchain-based publishing and ownership of books. | No indication of candidate placement or staffing services."
34523,robert-half,Robert Half,https://www.roberthalf.com/,True,1.0,Robert Half is a global staffing and recruiting firm specializing in temporary and permanent placement. | They provide executive search and consulting services in addition to recruitment. | The company is widely recognized as a recruitment agency in the B2B space.
34542,harvey-nash,Harvey Nash,https://www.harveynash.com/,True,0.95,"Harvey Nash is a well-known global recruitment and IT outsourcing firm | They provide executive search, permanent and contract staffing services | Core business involves placing candidates at client organizations for fees"
34593,tenth-revolution-group,Tenth Revolution Group,https://www.tenthrevolution.com/,True,0.95,Tenth Revolution Group (formerly Frank Recruitment Group) is a leading global recruitment firm specializing in cloud technology roles | Operates multiple specialist recruitment brands like Jefferson Frank and Nigel Frank | Core business is placing candidates into permanent and contract positions at client companies
35193,understanding-recruitment,Understanding Recruitment,https://www.understandingrecruitment.com/,True,0.95,Company name contains 'Recruitment' | Domain name includes 'recruitment' | Typical naming pattern for recruitment agencies
35221,hunter-bond,Hunter Bond,https://hunterbond.com,True,0.98,Specialises in finance and technology recruitment | Provides recruitment services to clients and candidates | Founding directors have extensive experience in recruitment
35226,burns-sheehan,Burns Sheehan,https://www.burnssheehan.co.uk/,True,0.95,Company name suggests a recruitment agency | Specialized in technology recruitment based on industry knowledge | UK domain typical for recruitment firms
35242,trg-recruitment,trg.recruitment,https://www.trg-uk.com/,True,0.9,Domain name includes 'recruitment' | Company name explicitly mentions 'recruitment' | Typical naming pattern for recruitment agencies
35252,la-fosse,La Fosse,https://www.lafosse.com/,True,0.95,Well-known technology recruitment agency | Website URL suggests specialist recruitment services | Primary business likely involves candidate placement
35331,robert-walters,Robert Walters,https://www.robertwalters.co.uk/,True,1.0,Robert Walters is a global recruitment consultancy firm | Specializes in placing candidates into permanent and contract roles | Offers staffing services across multiple industries and regions
35363,anson-mccade,Anson McCade,https://www.ansonmccade.com/,True,0.95,"Anson McCade is a well-known recruitment agency specializing in technology, quantitative finance, and executive search. | The company name and industry recognition suggest core business is candidate placement."
35366,hays,Hays,https://www.hays.com,True,0.99,"Hays is a multinational recruitment and staffing agency | Specializes in temporary, contract, and permanent placement services | Offers executive search and specialist recruitment across many sectors"
35373,wedo,WeDo,wedotech.uk,True,0.6,"Name and domain suggest a tech recruitment agency | No description available, but typical naming for staffing firms"
35387,trust-in-soda,Trust In SODA,https://www.trustinsoda.com/,True,0.95,Known recruitment agency specializing in digital and tech roles | Brand name aligns with staffing firm conventions | Domain content (inferred) would mention candidate placement services
35444,sr2-socially-responsible-recruitment-certified-b-corporation,SR2 | Socially Responsible Recruitment | Certified B Corporation™,https://sr2rec.com,True,0.95,Company name explicitly states 'Recruitment' | Domain name 'sr2rec.com' suggests 'rec' for recruitment | Certified B Corporation status aligns with a recruitment agency emphasizing social responsibility
35498,lorien,Lorien,lorienglobal.com,True,0.98,Well-known recruitment and staffing agency specializing in technology and engineering | Offers RPO and contingent workforce solutions | Domain name matches established staffing firm
35570,matchtech,Matchtech,https://www.matchtech.com,True,0.99,Explicitly states they place people into roles | Language typical of recruitment/staffing agencies | Known recruitment brand Matchtech
35594,explore-group,Explore Group,https://www.explore-group.com/,True,0.92,Name 'Explore Group' matches known recruitment agency specializing in tech and digital staffing | Domain 'explore-group.com' is typical for recruitment consultancies | Common naming pattern for staffing firms
35784,barclay-simpson,Barclay Simpson,https://www.barclaysimpson.com/,True,0.99,"Barclay Simpson is a well-known specialist recruitment agency focusing on corporate governance, risk, compliance, and related fields. | Their website domain 'barclaysimpson.com' is associated with a recruitment business placing candidates into roles at employers for fees. | No indication of being an HR-tech vendor, job board, or in-house team; core business is candidate placement."
35845,salt,Salt,https://welovesalt.com/,True,0.95,"Salt is a global digital recruitment agency specializing in creative, marketing, and technology placements | The domain 'welovesalt.com' is associated with their staffing services | No indication of being a non-recruitment business"
35941,elsewhen,Elsewhen,https://www.elsewhen.com/,False,0.7,"No description provided, but company name and domain suggest a digital consultancy or product company rather than a staffing firm | Typical recruitment agencies explicitly mention staffing, talent placement, or hiring services, which is absent here | Website likely promotes their own services rather than candidate placement for fees"
36080,investigo,Investigo,investigo.co.uk,True,0.95,Known as a specialist recruitment agency | Website domain suggests recruitment business | Industry knowledge confirms staffing services
36168,ibsc,IBSC,https://ibs-c.co.uk/,False,0.9,No company description available to indicate recruitment services | Company name and domain do not contain typical recruitment or staffing keywords | Lack of evidence to classify as a recruitment business
36410,harnham,Harnham,https://www.harnham.com/,True,0.95,Harnham is a well-known recruitment agency specializing in data and analytics roles | Places candidates into permanent and contract positions at client companies | Typical staffing firm model with fee-based candidate placement
36589,tact,Tact,https://www.tact-it.co.uk/,False,0.7,"Company name and domain suggest IT services, not specifically recruitment | No description available to indicate staffing focus | No evidence of candidate placement services"
36682,recruitblock,RecruitBlock,https://recruitblock.io,True,0.75,Company name includes 'recruit' suggesting a core focus on recruitment services | No contradictory information available to suggest a non-recruitment primary business | Many recruitment agencies use descriptive domain names with 'recruit' in them
36739,opus-recruitment-solutions,Opus Recruitment Solutions,https://opusrecruitmentsolutions.com/,True,0.99,"Company name explicitly contains 'Recruitment Solutions', a common descriptor for staffing and recruitment agencies | Domain name mirrors typical recruitment agency branding (opusrecruitmentsolutions.com) | No contradictory evidence indicating it is not a recruitment agency"
36764,noir,Noir,https://www.noirconsulting.co.uk/,True,0.95,Known recruitment consultancy specializing in technology and digital roles | Domain and company name align with recruitment industry patterns
36874,formula-recruitment,Formula Recruitment,https://www.formularecruitment.co.uk/,True,0.95,Company name contains 'Recruitment' | Website domain includes 'recruitment' | Typical naming for recruitment agencies
37603,westhouse-group,Westhouse Group,https://www.westhouse-group.com/,False,0.4,Name does not suggest recruitment specialization | No description or website evidence available | Likely a generic holding or consulting group
38161,experis-deutschland,Experis Deutschland,https://www.experis.de/,True,0.99,"Part of ManpowerGroup, a global leader in workforce solutions and staffing. | Specializes in IT, engineering, and finance recruitment and project staffing. | Operates as a professional resourcing and permanent placement agency."
38263,opus-talent-solutions,Opus Talent Solutions,https://opustalentsolutions.com/,True,0.95,Company name includes 'Talent Solutions' suggesting recruitment services | Opus Talent Solutions is known as a staffing and recruitment agency | Primary business model likely candidate placement for fees
38610,the-crypto-recruiters,The Crypto Recruiters,https://thecryptorecruiters.io/,True,0.95,Company name includes 'Recruiters' explicitly | Focus on crypto niche implies specialized staffing firm | No contradictory information from description
38615,storm2,Storm2,https://storm2.com,True,1.0,Company name and website indicate a recruitment agency specializing in FinTech | Website explicitly states 'Storm2 is a global recruitment agency' | Primary service is placing candidates into roles at other employers
38629,magic-eden,Magic Eden,http://magiceden.io,False,1.0,"Magic Eden is an NFT marketplace, not a recruitment or staffing agency. | Its core business is facilitating digital asset trading, not candidate placement. | No evidence of recruitment services on their website."
38630,pye,Pye,http://pye.fi,False,1.0,"Company description explicitly states it's a marketplace for buying and selling validator bonds, not a recruitment service | No mention of candidate placement, staffing, or headhunting in any form | Industry is DeFi/blockchain, not human resources or recruitment"
38632,runtime-v-rification,Runtime Vеrification,http://runtimeverification.com,False,0.99,"Company description focuses on formal methods for system safety and correctness, not recruitment. | No mention of staffing, candidate placement, or talent services. | Primary business is technology services for aerospace, automotive, and blockchain."
38642,chainstack,Chainstack,https://chainstack.com,False,0.98,"Company name 'Chainstack' suggests a focus on blockchain technology stack, not recruitment. | The domain chainstack.com typically points to a tech/infrastructure company. | No indication of candidate placement or staffing services."
38643,ankr,Ankr,https://ankr.com,False,0.99,"Ankr is a blockchain infrastructure company, offering decentralized cloud computing and staking services. | No indication of recruitment, staffing, or candidate placement activities. | Website content (ankr.com) focuses on Web3 infrastructure, not HR or staffing."
38644,openzeppelin,OpenZeppelin,https://www.openzeppelin.com,False,0.99,"Company is a blockchain security and smart contract development firm, not a recruitment/staffing agency. | No evidence of candidate placement services. | Primary business is technology products and security audits."
38645,cure53,Cure53,https://cure53.de,False,0.99,"Cure53 is a cybersecurity consulting firm, not a recruitment or staffing agency. | Their primary business is security audits and penetration testing. | No evidence of candidate placement as a core service."
38646,least-authority,Least Authority,https://leastauthority.com,False,1.0,"Least Authority is a security consulting and technology company, not a recruitment or staffing firm."
38647,chainsafe,ChainSafe,https://chainsafe.io,False,0.95,"ChainSafe is known as a blockchain research and development firm, not a staffing agency | No indication of recruitment or candidate placement services | Primary business appears to be software/blockchain development"
38648,labrys,Labrys,https://labrys.io,False,0.98,"Website indicates primary business is blockchain consultancy and development, not recruitment services | No mention of candidate placement, staffing, or headhunting | Company is known in Web3 space for technical solutions, not HR services"
38649,hashcash-consultants,HashCash Consultants,https://www.hashcashconsultants.com,False,0.95,"Name suggests IT/blockchain consulting, not recruitment | Website domain indicates a consultancy rather than a staffing agency | No evidence of candidate placement services"
38656,the-reliable-jobs,The Reliable Jobs,https://thereliablejobs.com/,False,0.4,Name suggests a job board rather than a recruitment agency | No description available to confirm B2B candidate placement services | Website domain uses 'jobs' which is common for job boards
38657,jaya-talent-web3-recruiters,Jaya Talent | Web3 Recruiters,https://www.jayatalent.com/,True,0.95,"Company name includes 'Recruiters', indicating staffing services | Specialization in Web3 suggests candidate placement in that niche | No indication of being a job board or software vendor"
38658,oliver-bernard,Oliver Bernard,https://www.oliverbernard.com/,True,0.95,Oliver Bernard is a known recruitment agency specializing in technology and digital placements | The company name is associated with headhunting and staffing services
38659,enzo-tech-group,Enzo Tech Group,https://enzotechgroup.com/,False,0.6,"Name suggests technology services, not recruitment | No description indicating staffing or candidate placement | Website domain does not explicitly indicate recruitment"
38660,wrk-digital,WRK digital,https://wrkdigital.co.uk/,False,0.4,Name is ambiguous and does not clearly indicate recruitment | No description available to confirm primary business | Could be a digital consultancy rather than a staffing agency
38661,fynity,Fynity,https://www.fynitytalent.io/,True,0.6,Domain includes 'talent' suggesting recruitment focus | Name 'Fynity Talent' implies talent services | No contradicting information
38662,pioneer-search,Pioneer Search ,http://www.pioneer-search.com/,True,0.85,"Company name includes 'Search', which is commonly used by recruitment and executive search firms | Domain 'pioneer-search.com' is typical of staffing agencies | No description available, but name strongly indicates recruitment services"
38663,x4-technology,X4 Technology,https://www.x4-technology.com/,False,0.8,Company name suggests technology focus rather than recruitment | No description indicating staffing services | Website likely not a job board or recruitment agency
38673,gravitas-recruitment-group,Gravitas Recruitment Group,https://www.gravitasgroup.com/,True,0.98,"Company name explicitly includes 'Recruitment Group', strongly indicating primary business is recruitment | Domain name includes 'gravitasgroup' but no contradicting evidence of non-recruitment focus | Absence of alternative business signals (e.g., SaaS, job board) in available data"
38679,trinnovo,Trinnovo,https://www.trinnovo.com,True,0.9,Brand known as a recruitment group | Includes specialist staffing agencies like Trust in SODA | Focuses on candidate placement across various sectors
38680,nigel-frank-international,Nigel Frank International,https://www.nigelfrank.com/,True,0.95,"Known as a specialist recruitment agency for Microsoft technology roles. | Part of Frank Recruitment Group, a global staffing firm. | Places candidates into contract and permanent positions at client companies."
38681,virtuetech-recruitment-group,VirtueTech Recruitment Group,https://www.virtuetech.io/,True,0.95,Company name includes 'Recruitment Group' | Naming convention specific to staffing agencies | Domain suggests professional services
38684,idpp,idpp,https://www.idpp.com/,False,0.3,Ambiguous company name with no clear recruitment indicators | No description provided to assess business activities | Website domain does not suggest a staffing or recruitment focus
38685,hamilton-barnes,Hamilton Barnes,https://www.hamilton-barnes.com/,True,0.7,Company name 'Hamilton Barnes' follows the pattern of a professional recruitment or executive search firm | No contradictory information available
38686,stealth-it-consulting,Stealth iT Consulting,https://stealth-it.com/,False,0.85,"Company name includes 'Consulting', which typically implies advisory or professional services rather than candidate placement. | No mention of recruitment, staffing, headhunting, or similar terms in the available information. | The domain and name suggest IT consulting rather than a recruitment agency."
38687,techshack,TechShack,https://www.tech-shack.co/,False,0.4,Name 'TechShack' does not inherently suggest a recruitment or staffing company. | No description available to indicate candidate placement services. | Domain provides no evidence of recruitment activities.
38688,digital-skills-ltd,Digital Skills ltd,https://digitalskills.com/,False,0.7,"Company name suggests training or skill-building, not recruitment | No indication of staffing or placement services | Recruitment companies typically include terms like 'recruitment', 'staffing', or 'jobs'"
